id,name,lat,long
3259,King Edward Tce Treasury Building,-35.298038,149.128983
3260,Parkes Pl John Gorton Building,-35.301186,149.133881
3261,Parkes Pl National Rose Gdns,-35.301182,149.133728
3262,National Cct Pavillion after Fitzroy St,-35.314056,149.130371
3263,National Cct opp Fitzroy St,-35.313805,149.130569
3272,Golden Gr before Monaro Cr,-35.331577,149.128815
3273,Golden Gr opp SBG School,-35.331882,149.12854
3274,Golden Gr after Friendship St,-35.334904,149.125687
3275,Golden Gr after Hicks St,-35.334293,149.126236
3276,Golden Gr 2nd after La Perouse St,-35.336662,149.125748
3277,Golden Gr after Quiros St,-35.33667,149.125854
3278,Golden Gr after La Perouse St,-35.338757,149.126465
3279,Golden Gr 2nd after Quiros St,-35.338291,149.126312
3280,La Perouse St after Cygnet Cr,-35.340633,149.129517
3281,La Perouse St after Golden Gr,-35.33979,149.127014
3282,La Perouse St after Fortitude St,-35.340622,149.132217
3283,La Perouse St before Nuyts St,-35.340313,149.128723
3284,La Perouse St after Carnegie Cr,-35.33812,149.135788
3285,La Perouse St after Nuyts St,-35.340645,149.131012
3286,Carnegie Cr after Finniss Cr,-35.337017,149.136597
3287,La Perouse St after Astrolabe St,-35.339817,149.134018
3288,Carnegie Cr after Scott St,-35.336899,149.140656
3289,La Perouse St 2nd after Astrolabe St,-35.338253,149.135666
3291,Carnegie Cr after La Perouse St,-35.336948,149.136734
3293,Carnegie Cr after Brockman St,-35.336689,149.140823
3294,Captain Cook Cr after Lockyer St,-35.325779,149.135254
3296,Bremer St after Captain Cook Cr,-35.329002,149.134689
3298,La Perouse St after Bremer St,-35.330307,149.132996
3299,Captain Cook Cr after Bremer St,-35.326878,149.135208
3300,La Perouse St 2nd after Bremer St,-35.331547,149.133926
3301,Bremer St after La Perouse St,-35.328976,149.13443
3303,La Perouse St 2nd after Hartog St,-35.330101,149.132736
3305,La Perouse St after Hartog St,-35.331772,149.133942
3308,Carnegie Cr after Walker St,-35.334557,149.143524
3310,Captain Cook Cr after McIntyre St,-35.334396,149.14563
3313,Carnegie Cr after Captain Cook Cr,-35.334686,149.143585
3318,Canberra Railway Station Kingston,-35.319523,149.148636
3319,Fred Daly after John Gorton,-35.318909,149.038162
3320,Railway Station Kingston,-35.320068,149.149048
3321,Wentworth Av opposite Railway Station,-35.319225,149.14679
3322,Collie St after Wollongong St,-35.326817,149.179733
3323,Albany St before Townsville St,-35.327072,149.181763
3324,Clunies Ross St Botanic Gdns,-35.278687,149.109314
3326,Lady Denman Dr ATSIS,-35.28862,149.083008
3327,Lady Denman Dr National Zoo & Aquarium,-35.299374,149.069565
3329,Fred Daly Before John Gorton,-35.319286,149.038071
3331,Fred Daly after Yorston,-35.313408,149.042557
3332,Fred Daly before Buttfield,-35.313766,149.042847
3340,Narrabundah Lane Therapeutic Goods Administration,-35.352234,149.149689
3346,Wattle St after Dyson St,-35.250488,149.122757
3351,Milne Bay Rd after General Bridges Rd,-35.29417,149.162292
3352,Tobruk Rd Campbell,-35.293785,149.164322
3353,Canberra Airport,-35.307655,149.18988
3355,Goodwin St opp Lyneham HS,-35.251141,149.131348
3356,London Cct Legislative Assembly,-35.281322,149.13147
3360,Wentworth Av Railway Station,-35.319202,149.147369
3369,Cowper St before Majura Av,-35.256821,149.139679
3377,Wattle St after Correa St,-35.249699,149.121429
3378,Brigalow St before Wattle St,-35.252174,149.123322
3379,Brigalow St before Waratah St,-35.252171,149.123474
3380,Wattle St opp Lyneham Shops,-35.252682,149.124573
3382,Ellenborough St before Cossington Smith St,-35.237518,149.12529
3383,Ellenborough St opp Cossington Smith St,-35.237659,149.125519
3384,Opposite Watson Terminus Aspinall St,-35.230068,149.16217
3385,Fawkner St after Farrer St,-35.273182,149.135529
3386,Fawkner St after Elouera St,-35.272621,149.135559
3387,Fawkner St after Girrahween St,-35.271469,149.135818
3388,Fawkner St 2nd after Elouera St,-35.271519,149.135696
3389,Doonkuna St after Donaldson St,-35.275803,149.137344
3390,Doonkuna St after Bateman St,-35.275787,149.137207
3391,Knox St after Dickinson St,-35.237022,149.15239
3398,Wattle St Lyneham Shops,-35.252918,149.125015
3399,Menindee Dr ACT Hospice,-35.303581,149.151566
3401,City Bus Stn Plt 1,-35.279369,149.130585
3402,City Bus Stn Plt 2,-35.279331,149.130417
3403,Braybrooke St after Masterman St,-35.244701,149.099701
3404,City Bus Stn Plt 3,-35.278736,149.130508
3405,City Bus Stn Plt 4,-35.278542,149.130096
3406,City Bus Stn Plt 5,-35.278507,149.1297
3407,Braybrooke St after Baytte St,-35.244301,149.099792
3408,Thynne St after Paget St,-35.2435,149.098297
3409,City Bus Stn Plt 7,-35.27845,149.130386
3410,City Bus Stn Plt 8,-35.277767,149.130615
3411,Thynne St after Watkins St,-35.243301,149.098297
3412,Thynne St after Slowey Pl,-35.239929,149.097244
3413,City Bus Stn Plt 9,-35.278332,149.130707
3414,Thynne St after Lampard Cct,-35.239601,149.096786
3415,King Edward Tce before  Bowen Dr,-35.301601,149.135376
3416,King Edward Tce after Bowen Dr,-35.301197,149.134384
3424,Milne Bay Rd 2nd after General Bridges Rd,-35.292652,149.163208
3428,Aspinall St 2nd after Negus Cr,-35.231117,149.155273
3430,Aspinall St after Negus Cr,-35.230572,149.157745
3431,McCaughey St after Barry Dr,-35.272812,149.12236
3434,Ginninderra Dr after Archdall St,-35.199577,149.018661
3437,Archall St after Cashion Ct,-35.202045,149.015656
3438,Archdall St after Pommeroy St,-35.20229,149.015915
3439,Vowels Cr before Purdie St TAFE,-35.25008,149.095917
3440,Vowles Cr after Purdie St  Bruce CIT,-35.250053,149.095718
3441,College St CISAC,-35.242912,149.074509
3442,College St opp CISAC,-35.24308,149.075043
3443,Lance Hill Av after Santry Pl,-35.1968,149.02179
3444,Lance Hill Av before Fairlight St,-35.195213,149.020264
3459,Watkin St after Thynne St,-35.244961,149.09549
3460,Watkin St after Battye St,-35.245445,149.095276
3462,Akuna St before Bunda St,-35.281254,149.133606
3467,Molonglo Dr Brindabella Business Park,-35.315044,149.190308
3469,Brindabella Cct,-35.313168,149.190277
3471,Brindabella Cct Brindabella Business Pk,-35.310963,149.188354
3473,Fairbairn Av after War Memorial Service Rd,-35.282612,149.15004
3474,Fairbairn Av after Creswell St,-35.282707,149.148727
3476,Aspinall St after Antill St,-35.229092,149.165466
3477,Northcott Dr before Tobruk Rd,-35.290554,149.164429
3486,Liversidge St after Garran Rd,-35.282188,149.120972
3487,Liversidge after Ellery Cr,-35.282471,149.120895
4005,Haydon Dr opp Radford College,-35.242821,149.090759
4006,College St Radford College,-35.242519,149.088547
4007,Haydon Dr after University Dr,-35.237503,149.09079
4008,Haydon Dr Fern Hill Park,-35.237835,149.090973
4009,Baldwin Dr after Ginninderra Dr,-35.231823,149.09288
4010,Baldwin Dr before Ginninderra Dr,-35.231789,149.093048
4011,Maribyrnong Av from Baldwin Dr,-35.229858,149.096649
4012,Baldwin Dr after 2nd Maribyrnong Av,-35.230011,149.094543
4013,Maribyrnong Av before Baldwin Dr,-35.230175,149.096725
4014,Maribyrnong Av after Diamantina Cr,-35.231762,149.09906
4015,Maribyrnong Av before 2nd Alberga St,-35.232132,149.099396
4016,Maribyrnong Av opp Gwydir Square,-35.233509,149.102859
4017,Maribyrnong Av Gywdir Square,-35.23365,149.102722
4018,Maribyrnong Av after 2nd Diamantina Cr,-35.232414,149.107895
4019,Maribyrnong Av after Daintree Cr,-35.232567,149.107773
4020,Maribyrnong Av before Wakool Cct,-35.231194,149.110199
4021,Maribyrnong Av before Daintree Cr,-35.231113,149.110519
4022,Maribyrnong Av before Campaspe Cct,-35.229481,149.111206
4023,Maribyrnong Av after Warrego Cct,-35.229359,149.111374
4024,Maribyrnong Av after Campaspe Cct,-35.22694,149.111115
4025,Maribyrnong Av after Greenough Cct,-35.227108,149.111267
4026,Maribyrnong Av before Tyrell Cct,-35.224026,149.110916
4027,Maribyrnong Av before Ashburton St,-35.224243,149.111038
4028,Maribyrnong Av before Staaten Cr,-35.221241,149.11116
4029,Maribyrnong Av after Moruya Cct,-35.221306,149.111282
4030,Maribyrnong Av after Staaten Cr,-35.218998,149.11087
4031,Maribyrnong Av between Yarra St,-35.21912,149.111069
4032,Maribyrnong Av 2nd after Staaten Cr,-35.21772,149.109131
4033,Maribyrnong Av before Onkaparinga Cr East Entry,-35.217548,149.108826
4034,Maribyrnong Av before 2nd Staaten Cr,-35.218605,149.105133
4035,Maribyrnong Av before Onkaparinga Cr West Entry,-35.218433,149.105255
4036,Maribyrnong Av Kaleen Village,-35.219448,149.102951
4037,Maribyrnong Av opp Kaleen Village,-35.219273,149.103165
4038,Maribyrnong Av after Georgina Cr,-35.219913,149.101608
4039,Maribyrnong Av before Callabonna St,-35.220013,149.101105
4040,Chuculba Cr before Baldwin Dr,-35.218506,149.098038
4041,Chuculba Cr after Baldwin Dr,-35.218426,149.097946
4042,Chuculba Cr after Sculptor St,-35.216209,149.099838
4043,Chuculba Cr after Canopus Cr,-35.215996,149.099777
4044,Chuculba Cr before Lenehan St,-35.213749,149.101532
4045,Chuculba Cr before Spica St,-35.213734,149.101364
4046,Chuculba Cr before 2nd Antares Cr,-35.211193,149.102036
4047,Chuculba Cr after 2nd Spica St,-35.211216,149.101898
4048,Chuculba Cr after Nyawi Pl,-35.210209,149.099518
4049,Chuculba Cr before Fornax St,-35.210281,149.09938
4050,Chuculba Cr after 2nd Mirrabucca Cr,-35.208927,149.095505
4051,Chuculba Cr after Fornax St,-35.20892,149.095886
4052,Chuculba Cr after Buriga St,-35.209721,149.093506
4053,Chuculba Cr between Centaurus St,-35.209858,149.093475
4054,Canopus Cr after Achernar Cl,-35.212593,149.091156
4055,Canopus Cr before Balamara St,-35.212677,149.091049
4056,Canopus Cr opp Giralang PS,-35.212971,149.094177
4057,Canopus Cr Giralang PS,-35.21294,149.094742
4058,Canopus Cr before Hirst Pl,-35.213879,149.09668
4059,Canopus Cr after 2nd Tucana St,-35.214531,149.096558
4060,Canopus Cr after Hirst Pl,-35.215973,149.098145
4061,Canopus Cr after Tucana St,-35.215961,149.097809
4062,John Cleland Cr after Coulter Dr,-35.226219,149.058167
4063,John Cleland Cr after 2nd Tattersall Cr,-35.225964,149.058502
4064,John Cleland Cr after Connah St,-35.224728,149.054993
4065,John Cleland Cr after Tattersall Cr,-35.224789,149.055145
4066,John Cleland Cr 2nd after Connah St,-35.222824,149.054886
4067,John Cleland Cr before Twelvetrees Cr,-35.222748,149.055023
4068,John Cleland Cr before Ginninderra Dr,-35.221539,149.054337
4069,John Cleland Cr after Ginninderra Dr,-35.221161,149.054337
4070,Copland Dr after Ginninderra Dr,-35.218765,149.05397
4071,Copland Dr after Carlile St,-35.218605,149.054245
4072,Copland Dr Copland College,-35.212429,149.060699
4073,Copland Dr opp Copland College,-35.212715,149.060715
4074,Copland Dr after McEachern Cr,-35.209751,149.061172
4075,Copland Dr 2nd after Meagher Pl,-35.209736,149.061356
4076,Copland Dr before 2nd McEachern Cr,-35.208199,149.063049
4077,Copland Dr after Meagher Pl,-35.20837,149.062958
4078,Alpen St after Clifford Cr,-35.20631,149.064545
4079,Alpen St after Baddeley Cr,-35.206257,149.064697
4080,Baddeley Cr after Colborne Pl,-35.204861,149.06369
4081,Baddeley Cr after Broadby Cl,-35.205051,149.063766
4082,Baddeley St after Hancock St,-35.202835,149.065277
4083,Baddeley Cr after Garrard St,-35.202595,149.065674
4084,Baddeley Cr after 2nd Hancock St,-35.200623,149.065994
4085,Baddeley Cr after 2nd Crofts Cr,-35.200134,149.065826
4086,Baddeley Cr after Blumental Pl,-35.199291,149.063354
4087,Baddeley Cr after Kingsford Smith Dr,-35.199276,149.062805
4088,Belconnen Wy after Coulter Dr,-35.243748,149.055008
4089,Kingsford Smith Dr after Magrath Cr,-35.197792,149.060562
4090,Kingsford Smith Dr after O'Neill St,-35.19751,149.060593
4091,Kingsford Smith Dr opp Spence Shops,-35.194782,149.060623
4092,Kingsford Smith Dr Spence Shops,-35.194954,149.06073
4093,Clarey Cr after Clark Cl,-35.194771,149.063766
4094,Clarey Cr after Dunkley Pl,-35.194878,149.063736
4095,Clarey Cr after Healy St,-35.196796,149.065964
4096,Clarey Cr after Curley St,-35.196659,149.065826
4097,Clarey Cr after 2nd Healy St,-35.197685,149.068756
4098,Clarey Cr after Douglass St,-35.197842,149.068756
4099,Owen Dixon Dr after Clarey Cr,-35.19709,149.070541
4101,Owen Dixon Dr before Clarey Cr,-35.197243,149.070648
4102,Owen Dixon Dr 2nd after Clarey Cr,-35.198647,149.072754
4103,Owen Dixon Dr after Douglass St,-35.198639,149.072571
4104,Copland after Owen Dixon Dr,-35.200394,149.072739
4105,Copland Dr after Don Pl,-35.200283,149.072708
4106,Owen Dixon Dr opp McKellar Soccer Club,-35.211864,149.08461
4111,Clancy St Evatt Shops,-35.209103,149.073242
4112,Clancy St opp Evatt Shops,-35.209267,149.073181
4113,Heydon Cr Evatt Primary School,-35.207436,149.075165
4114,Heydon Cr opp Evatt Primary School,-35.207771,149.074982
4115,Heydon Cr after 2nd Kevin St,-35.207409,149.079605
4116,Heydon Cr after Owen Dixon,-35.20752,149.079971
4119,William Webb Dr after Owen Dixon Dr,-35.210133,149.081863
4120,William Webb Dr before Owen Dixon Dr,-35.210068,149.081802
4121,William Webb Dr before Jeanne Young Cct,-35.211777,149.081375
4122,William Webb Dr after 2nd Rohan Rivett Cr,-35.211563,149.08136
4123,William Webb Dr & Rohan Rivett Cr,-35.213146,149.079086
4124,William Webb Dr after 2nd Sproule Cct,-35.213062,149.079132
4125,William Webb Dr after Rohan Rivett Cr,-35.21291,149.076569
4126,William Webb Dr after Sproule Cct,-35.21283,149.076645
4127,William Webb Dr after Clancy St,-35.213566,149.072968
4128,William Webb Dr after Dumas St,-35.213329,149.073181
4129,Dumas St after Baume Cr,-35.214687,149.073242
4130,Dumas St before Vagabond Cr,-35.215084,149.073441
4131,Dumas St McKellar Shops,-35.217426,149.073883
4132,Dumas St opp McKellar Shops,-35.21751,149.073715
4133,Dumas St between Grover Cr,-35.219521,149.072159
4134,Dumas St after Buggy Cr,-35.219425,149.072067
4135,Dumas St after Grover Cr,-35.22221,149.073166
4136,Dumas St after 2nd Bean Cr,-35.222305,149.073059
4137,Dumas St before Slessor Cr,-35.222149,149.074631
4138,Dumas St after Bean Cr,-35.222317,149.074539
4139,Dumas St after Slessor Cr,-35.220806,149.07608
4140,Dumas St after Burns Cct,-35.22089,149.076172
4141,Dumas St 2nd after Slessor Cr,-35.219704,149.078461
4142,Dumas St after William Slim Dr,-35.219852,149.078705
4143,Aikman Dr opp UC,-35.238232,149.076889
4144,Aikman Dr before Townsend Pl,-35.237503,149.07692
4145,Emu Bank McDonalds,-35.23975,149.074661
4146,Emu Bank opp McDonalds,-35.23959,149.075058
4147,Tillyard Dr McDonalds,-35.20578,149.03511
4148,Tillyard Dr opp Charnwood Shops,-35.205978,149.035202
4149,Tillyard Dr after Covington Cr,-35.20462,149.038177
4150,Tillyard Dr after Blackwell Cct,-35.204819,149.038254
4151,Tillyard Dr after McDougall St,-35.202232,149.041641
4152,Tillyard Dr after Crawford Cr,-35.202374,149.041595
4153,Tillyard Dr after Sadleir Pl,-35.200459,149.043045
4154,Tillyard Dr before Sadleir Pl,-35.200397,149.043274
4155,Spalding St after Tillyard Dr,-35.199291,149.046677
4156,Spalding St after Flierl Pl,-35.199371,149.046906
4157,Spalding St after Schwartz Pl,-35.201366,149.049652
4158,Spalding St before Schwarz Pl,-35.201263,149.04953
4159,Spalding St after Jacob Pl,-35.203274,149.050293
4160,Spalding St after Kingsford Smith Dr,-35.203426,149.050293
4161,Alfred Hill Dr after Carandini St,-35.206615,149.052109
4162,Alfred Hill Dr after Henslowe Pl,-35.206711,149.051971
4163,Alfred Hill Dr after Bishop Pl,-35.206657,149.054474
4164,Alfred Hill Dr underpass Mt Rogers PS,-35.206764,149.054321
4165,Alfred Hill Dr after Les Gallienne St,-35.208412,149.057297
4166,Alfred Hill Dr Mt Rogers Primary,-35.208488,149.056931
4167,Alfred Hill Dr after Crossley Cl,-35.206841,149.058807
4168,Alfred Hill Dr after Levy Place,-35.206295,149.059097
4169,Alpen St before Clifford Cr,-35.205425,149.061539
4170,Alpen St after 2nd Clifford Cr,-35.205471,149.06131
4171,Moynihan St after Copland Dr,-35.214546,149.061783
4172,Moynihan St after Fitzhardinge Cr,-35.215012,149.063446
4173,Moynihan St after Ligertwood St,-35.214855,149.06459
4174,Moynihan St 2nd after De Lissa St,-35.214924,149.065674
4175,Moynihan St Miles Franklin Primary School,-35.214249,149.067245
4176,Moynihan St after De Lissa St,-35.214264,149.067688
4177,Moynihan St after Macdowell St,-35.214359,149.070084
4178,Moynihan St after William Webb Dr,-35.21479,149.070541
4179,William Webb Dr after Callaghan St,-35.216389,149.069946
4180,William Webb Dr before Callaghan St,-35.216568,149.069534
4181,William Webb Dr before Ginninderra Dr,-35.219883,149.06987
4182,William Webb Dr after Ginninderra Dr,-35.219975,149.069809
4188,Haydon Dr after College St,-35.24136,149.090073
4189,Southern Cross Dr after Ross Smith Cr,-35.228981,149.040695
4190,Southern Cross Dr after Kingsford Smith Dr,-35.228657,149.040558
4191,Kingsford Smith Dr after Southern Cross,-35.225773,149.036331
4192,Kingsford Smith Dr before Southern Cross Dr,-35.226322,149.036179
4193,Kingsford Smith Dr 2nd after Southern Cross,-35.224266,149.037964
4194,Kingsford Smith Dr after Krefft Cr,-35.223541,149.039093
4195,Kingsford Smith Dr after O'Loghlen St,-35.219612,149.041336
4196,Kingsford Smith Dr after Ginninderra Dr,-35.219067,149.042252
4197,Companion Cr after Kingsford Smith Dr,-35.213219,149.045258
4198,Companion Cr after Dolling Cr,-35.213112,149.045288
4199,Companion Cr after Vickers Cr,-35.211349,149.042786
4200,Companion Cr after Millard Pl,-35.211979,149.043427
4201,Companion Cr after Meiklejohn Pl,-35.208439,149.04216
4202,Companion Cr after 2nd Nulsen Cct,-35.208279,149.042145
4203,Companion Cr after Noble Pl,-35.208813,149.039322
4204,Companion Cr after Ginninderra Dr,-35.209305,149.038452
4205,Lhotsky St opp Charnwood Shops,-35.205868,149.033051
4206,Lhotsky St Charnwood Shops,-35.205486,149.032501
4207,Lhotsky St after Florey Dr,-35.203022,149.027649
4208,Lhotsky St after Cartwright St,-35.203167,149.027878
4209,Lhotsky St before Sport Wy,-35.201019,149.027161
4210,Lhotsky St after Pringle St,-35.201275,149.027298
4211,Lhotsky St after Townson Cr,-35.199127,149.030762
4212,Lhotsky St after McCarthy Pl,-35.199314,149.030609
4213,Lhotsky St after McQuade Cl,-35.197021,149.033859
4214,Lhotsky St after Berghofer Ct,-35.197262,149.03363
4215,Lhotsky St after 2nd Townson Cr,-35.195778,149.035248
4216,Lhotsky St after Sly Pl,-35.196033,149.035248
4217,Kerrigan after Winder Pl,-35.193829,149.034683
4218,Kerrigan St opp Winder Pl,-35.193733,149.035034
4219,Shakespeare Cr after Kerrigan St,-35.193188,149.032974
4220,Shakespeare Cr after Pettifer Pl,-35.193222,149.033096
4221,Shakespeare Cr Fraser West Terminus,-35.190578,149.036041
4223,Shakespeare Cr Northbound after Dunbar St,-35.189083,149.038727
4224,Shakespeare Cr Southbound after Dunbar St,-35.188972,149.038849
4225,Shakespeare Cr after Binns St,-35.189507,149.041672
4226,Shakespeare Cr 2nd after Filshie Cl,-35.189533,149.04155
4227,Shakespeare Cr before Kerrigan St,-35.191559,149.040527
4228,Shakespeare Cr after Filshie Cl,-35.191593,149.040359
4229,Kerrigan St after Shakespeare Cr,-35.193691,149.040268
4230,Kerrigan St after Crowley Ct,-35.193771,149.040115
4231,Tillyard Dr before Fraser Primary,-35.19318,149.042267
4232,Tillyard Dr after Daley Cr,-35.193222,149.042404
4233,Daley Cr after Tillyard Dr,-35.192677,149.044159
4234,Daley Cr Fraser Shops,-35.192711,149.044006
4235,Daley Cr after 2nd Nott St,-35.19347,149.046799
4236,Daley Cr after Bingley Cr,-35.193672,149.046524
4237,Bingley Cr after 2nd Rochford St,-35.190483,149.050415
4238,Bingley Cr after 2nd Foskett St,-35.190514,149.050171
4239,Bingley Cr after Vercoe Pl,-35.190441,149.052719
4240,Bingley Cr after Foskett St,-35.190536,149.053055
4241,Bingley Cr after Brophy St,-35.191048,149.05571
4242,Bingley Cr after Nish Pl,-35.19099,149.055466
4249,Kingsford Smith Dr after Alpen St,-35.203487,149.058945
4250,Kingsford Smith Dr after Le Gallienne St,-35.203007,149.057526
4251,Kingsford Smith Dr before Le Gallienne St,-35.202915,149.056137
4252,Kingsford Smith Dr after Bainton Cr,-35.202751,149.055145
4253,Kingsford Smith Dr before Carandini St,-35.203262,149.052261
4254,Kingsford Smith Dr after Spalding St,-35.203484,149.051483
4255,Kingsford Smith Dr after Alfred Hill Dr,-35.206619,149.04895
4256,Kingsford Smith Dr after Pattinson Cr,-35.206982,149.047989
4257,Kingsford Smith Dr Melba Shops,-35.208698,149.047653
4258,Kingsford Smith Dr after Dolling Cr,-35.208191,149.047379
4259,Verbrugghen St after Grainger Cct,-35.211506,149.050247
4260,Verbrugghen St after Conley Dr,-35.211315,149.050049
4261,Verbrugghen St 2nd after Grainger Cct,-35.213203,149.051147
4262,Verbrugghen St after Brownlee Pl,-35.213177,149.050964
4263,Verbrugghen St after Horsley Cr,-35.213493,149.054367
4264,Verbrugghen St 2nd from Copland CLG oval,-35.213577,149.054199
4265,Verbrugghen St Copland College,-35.212967,149.058701
4266,Verbrugghen St opp Copland College,-35.212852,149.058334
4267,Benjamin Wy after CLG St,-35.244881,149.067657
4268,Benjamin Wy after Lathlain St,-35.244701,149.067276
4269,Coulter Dr after Belconnen Way,-35.246719,149.056244
4270,Coulter Dr before Belconnen Wy,-35.245651,149.056168
4271,Coulter Dr after Lachlan St,-35.249321,149.05574
4272,Coulter Dr before Lachlan St,-35.24929,149.055618
4273,Coulter Dr before Schumack St,-35.252644,149.054733
4274,Coulter Dr after Schumack St,-35.252735,149.054596
4275,Coulter Dr before Redfern St,-35.255077,149.054123
4276,Coulter Dr after Redfern St,-35.255245,149.05397
4288,Murranji St Belconnen High School,-35.247158,149.040405
4289,Murranji St Eastbound after Erldunda Cct,-35.247742,149.036194
4290,Murranji St Westbound after Erldunda Cct,-35.247646,149.036255
4291,Murranji St opp Hawker College,-35.246437,149.032272
4292,Murranji St Hawker College,-35.246338,149.032318
4293,Murranji St after Tanumbirini St,-35.243492,149.032059
4294,Murranji St after Delamere St,-35.243771,149.031998
4295,Belconnen Wy after Mackinolty St,-35.240776,149.034683
4296,Belconnen Wy before Mackinolty St,-35.241074,149.035767
4297,Kingsford Smith Dr after Findlay St,-35.236275,149.032639
4298,Kingsford Smith Dr 2nd after Wirraway Cr,-35.236748,149.032608
4301,Findlay St after Kinsella St,-35.234177,149.028412
4302,Findlay St after Fullagar Cr,-35.233879,149.028275
4303,Fullagar Cr after Davidson St,-35.233269,149.025253
4304,Fullagar Cr after Cussen St,-35.232994,149.024261
4305,Cussen St after Fullagar Cr,-35.233475,149.0224
4306,Cussen St after Drake Brockman Dr,-35.233379,149.0224
4307,Drake Brockman Dr after Cussen St,-35.233086,149.019531
4308,Drake Brockman Dr after MacNaughton St,-35.233036,149.019669
4309,MacNaughton St after Drake Brockman Dr,-35.230541,149.017273
4310,Starke St after MacNaughton St,-35.227104,149.017227
4311,Beaurepaire Cr after Starke St,-35.226887,149.016022
4312,Beaurepaire Cr before Starke St,-35.226772,149.016022
4313,Beaurepaire Cr after Pickworth St,-35.226707,149.013275
4314,Beaurepaire Cr after Rice Pl,-35.226593,149.013489
4315,Beaurepaire Cr opp Holt Shops,-35.225132,149.01091
4316,Beaurepaire Cr Holt Shops,-35.224979,149.011078
4320,Hardwick Cr Kingsford Smith School SSO,-35.227245,149.023148
4321,Spofforth St Golf Course,-35.22226,149.005966
4322,Spofforth St & Messenger St,-35.222435,149.006012
4323,Spofforth St before Southern Cross Dr,-35.220375,149.006943
4324,Spofforth St after Southern Cross Dr,-35.220242,149.007126
4325,Southern Cross Dr after Spofforth St,-35.218075,149.008331
4326,Southern Cross Dr before Spofforth St,-35.218246,149.008621
4327,Southern Cross Dr after O'Reilly St,-35.218685,149.011597
4328,Southern Cross Dr after Beaurepaire Cr,-35.218777,149.011414
4329,Southern Cross Dr before Starke St,-35.219387,149.016068
4330,Southern Cross Dr after Starke St West Entry,-35.219536,149.016312
4331,Starke St after Southern Cross Dr,-35.221451,149.017273
4332,Starke St before Southern Cross Dr,-35.221706,149.017059
4333,Kippax Bus Station,-35.222431,149.01947
4334,Kippax Terminus,-35.222481,149.019333
4339,Fullagar Cr before Nicholls Pl,-35.228203,149.028488
4340,Fullagar Cr after Morris St,-35.228214,149.028351
4341,Fullagar Cr opp Higgins Shops,-35.231358,149.027786
4342,Fullagar Cr Higgins Shops,-35.231312,149.027618
4343,Castieau St after Dethridge St,-35.230225,149.030823
4344,Castieau St after Hodges St,-35.230328,149.031143
4345,Castieau St after Northmore Cr,-35.229847,149.033539
4346,Castieau St after Kingsford Smith Dr,-35.229965,149.033417
4347,Wirraway Cr after Kingsford Smith Dr,-35.230911,149.035324
4348,Wirraway Cr after Ulm St,-35.231014,149.035294
4349,Wirraway Cr after Broadsmith St,-35.231964,149.037155
4350,Wirraway Cr after Ross Smith Cr,-35.231926,149.036972
4351,Ross Smith Cr Southern Cross Primary,-35.233196,149.039291
4352,Ross Smith Cr near Scullin Shops,-35.23336,149.039307
4357,Southern Cross Dr after Kingsford Smith,-35.226772,149.032837
4358,Southern Cross Dr after O'Loghlen St,-35.226574,149.033051
4359,Southern Cross Dr 2nd after Kingsford Smith Dr,-35.225052,149.031311
4360,Southern Cross Dr 2nd after Dalley Cr,-35.22298,149.030258
4361,Starke St opp Cranleigh Primary,-35.225464,149.02916
4362,Starke St after Moyes Cr,-35.225918,149.028366
4363,Starke St after Hunt St,-35.228004,149.02446
4364,Starke St after Hardwick Cr,-35.227859,149.024628
4365,Hardwick Cr after Starke St,-35.225323,149.021881
4366,Hardwick Cr after Flack St,-35.225319,149.022049
4367,O'Reilly St after Southern Cross Dr,-35.21653,149.010712
4368,Osburn Dr after Bennie St,-35.215744,149.010712
4369,Osburn Dr after 2nd Pulliene Cr,-35.213646,149.009048
4370,Osburn Dr after 2nd Clode Cr,-35.21365,149.009186
4371,Osburn Dr opp Macgregor Shops,-35.210953,149.010651
4372,Osburn Dr Macgregor Shops,-35.211258,149.010452
4373,Osburn Dr after Cannan Cr,-35.209732,149.013031
4374,Osburn Dr after Clubbe Cr,-35.210094,149.012238
4375,Osburn Dr after Mileham St,-35.210876,149.017365
4376,Osburn Dr after Archdall St,-35.211025,149.01767
4377,Archdall St after Osburn Dr,-35.208916,149.017471
4378,Archdall St before Beaney St,-35.208946,149.017624
4379,Archdall St before Barrett St,-35.205837,149.016586
4380,Archdall St after Barrett St,-35.206062,149.016663
4381,Handcock Cr after Archdall St,-35.204113,149.017288
4382,Handcock Cr after 2nd Ballow Cr,-35.204201,149.017349
4383,Handcock Cr after 2nd Pockley Cl,-35.205433,149.021179
4384,Handcock Cr & Ballow Cr,-35.205498,149.021118
4385,Handcock Cr after 2nd Lawrence Cl,-35.206665,149.022675
4386,Handcock Cr after Ballow Cr,-35.207062,149.022873
4387,Handcock Cr after Duhig Pl,-35.209774,149.025513
4388,Handcock Cr after Florey Dr,-35.209854,149.025482
4389,Florey Dr 2nd after Herron Cr,-35.210495,149.026611
4390,Florey Dr 2nd after Osburn Dr,-35.211048,149.026138
4391,Florey Dr after Dalley Cr,-35.212399,149.02504
4392,Florey Dr after Osburn Dr,-35.21236,149.024872
4393,Florey Dr 2nd after Dalley Cr,-35.21397,149.021408
4394,Florey Dr after Hayward St,-35.213917,149.02121
